date,stock,binNum,binStartTime,binEndTime,auctionIndicator,volume,binStartPrice,binEndPrice,day_openPrice,day_closePrice,day_lowPrice,day_highPrice,output_remainingVolume,output_closeAuctionVolume,output_closePriceDirection
d0,stock40,10,10:00.0,15:00.0,,106000,100.0313,99.67967,99.32807,99.85547,99.15227,100.2071,3568000,762000,-1
d0,stock40,11,15:00.0,20:00.0,,7000,99.85547,99.67967,99.32807,99.85547,99.15227,100.2071,3462000,762000,-1
d0,stock40,12,20:00.0,25:00.0,,5000,99.85547,99.85547,99.32807,99.85547,99.15227,100.2071,3455000,762000,-1
d0,stock40,13,25:00.0,30:00.0,,8000,99.67967,99.67967,99.32807,99.85547,99.15227,100.2071,3450000,762000,-1
d0,stock40,14,30:00.0,35:00.0,,21000,99.85547,99.85547,99.32807,99.85547,99.15227,100.2071,3442000,762000,-1
d0,stock40,15,35:00.0,40:00.0,,55000,99.85547,99.67967,99.32807,99.85547,99.15227,100.2071,3421000,762000,-1
d0,stock40,16,40:00.0,45:00.0,,2000,99.67967,99.67967,99.32807,99.85547,99.15227,100.2071,3366000,762000,-1
d0,stock40,17,45:00.0,50:00.0,,64000,99.67967,99.85547,99.32807,99.85547,99.15227,100.2071,3364000,762000,-1
d0,stock40,18,50:00.0,55:00.0,,150000,99.85547,99.85547,99.32807,99.85547,99.15227,100.2071,3300000,762000,-1
d0,stock40,19,55:00.0,00:00.0,,15000,99.85547,99.67967,99.32807,99.85547,99.15227,100.2071,3150000,762000,-1
d0,stock40,20,00:00.0,05:00.0,,23000,99.85547,99.67967,99.32807,99.85547,99.15227,100.2071,3135000,762000,-1
d0,stock40,21,05:00.0,10:00.0,,33000,99.85547,99.85547,99.32807,99.85547,99.15227,100.2071,3112000,762000,-1
d0,stock40,22,10:00.0,15:00.0,,120000,99.85547,100.0313,99.32807,99.85547,99.15227,100.2071,3079000,762000,-1
d0,stock40,23,15:00.0,20:00.0,,2000,100.0313,100.0313,99.32807,99.85547,99.15227,100.2071,2959000,762000,-1
d0,stock40,24,20:00.0,25:00.0,,1000,99.85547,99.85547,99.32807,99.85547,99.15227,100.2071,2957000,762000,-1
d0,stock40,25,25:00.0,30:00.0,,24000,99.85547,100.0313,99.32807,99.85547,99.15227,100.2071,2956000,762000,-1
d0,stock40,26,30:00.0,35:00.0,,12000,100.0313,100.0313,99.32807,99.85547,99.15227,100.2071,2932000,762000,-1
d0,stock40,27,35:00.0,40:00.0,,6000,99.85547,100.0313,99.32807,99.85547,99.15227,100.2071,2920000,762000,-1
d0,stock40,28,40:00.0,45:00.0,,6000,99.85547,99.85547,99.32807,99.85547,99.15227,100.2071,2914000,762000,-1
d0,stock40,29,45:00.0,50:00.0,,21000,100.0313,99.85547,99.32807,99.85547,99.15227,100.2071,2908000,762000,-1
d0,stock40,30,50:00.0,55:00.0,,35000,100.0313,100.0313,99.32807,99.85547,99.15227,100.2071,2887000,762000,-1
d0,stock40,31,55:00.0,00:00.0,,10000,99.85547,99.85547,99.32807,99.85547,99.15227,100.2071,2852000,762000,-1
d0,stock40,32,00:00.0,05:00.0,,91000,99.85547,99.85547,99.32807,99.85547,99.15227,100.2071,2842000,762000,-1
d0,stock40,33,05:00.0,10:00.0,,70000,99.85547,100.0313,99.32807,99.85547,99.15227,100.2071,2751000,762000,-1
d0,stock40,34,10:00.0,15:00.0,,4000,100.0313,100.0313,99.32807,99.85547,99.15227,100.2071,2681000,762000,-1
d0,stock40,35,15:00.0,20:00.0,,148000,99.85547,100.2071,99.32807,99.85547,99.15227,100.2071,2677000,762000,-1
d0,stock40,36,20:00.0,25:00.0,,6000,100.2071,100.2071,99.32807,99.85547,99.15227,100.2071,2529000,762000,-1
d0,stock40,37,25:00.0,30:00.0,,16000,100.2071,100.0313,99.32807,99.85547,99.15227,100.2071,2523000,762000,-1
d0,stock40,38,30:00.0,35:00.0,,6000,100.0313,100.2071,99.32807,99.85547,99.15227,100.2071,2507000,762000,-1
d0,stock40,39,35:00.0,40:00.0,,10000,100.2071,100.0313,99.32807,99.85547,99.15227,100.2071,2501000,762000,-1
d0,stock40,40,40:00.0,45:00.0,,12000,100.0313,100.2071,99.32807,99.85547,99.15227,100.2071,2491000,762000,-1
d0,stock40,41,45:00.0,50:00.0,,3000,100.0313,100.0313,99.32807,99.85547,99.15227,100.2071,2479000,762000,-1
d0,stock40,42,50:00.0,55:00.0,,213000,100.0313,99.85547,99.32807,99.85547,99.15227,100.2071,2476000,762000,-1
d0,stock40,43,55:00.0,00:00.0,,3000,100.0313,99.85547,99.32807,99.85547,99.15227,100.2071,2263000,762000,-1
d0,stock40,44,00:00.0,05:00.0,,3000,100.0313,99.85547,99.32807,99.85547,99.15227,100.2071,2260000,762000,-1
d0,stock40,45,05:00.0,10:00.0,,1000,100.0313,100.0313,99.32807,99.85547,99.15227,100.2071,2257000,762000,-1
d0,stock40,46,10:00.0,15:00.0,,6000,99.85547,100.0313,99.32807,99.85547,99.15227,100.2071,2256000,762000,-1
d0,stock40,47,15:00.0,20:00.0,,55000,100.0313,100.0313,99.32807,99.85547,99.15227,100.2071,2250000,762000,-1
d0,stock40,48,20:00.0,25:00.0,,18000,100.0313,100.0313,99.32807,99.85547,99.15227,100.2071,2195000,762000,-1
d0,stock40,49,25:00.0,30:00.0,,73000,99.85547,100.0313,99.32807,99.85547,99.15227,100.2071,2177000,762000,-1
d0,stock40,50,30:00.0,35:00.0,,13000,100.0313,99.85547,99.32807,99.85547,99.15227,100.2071,2104000,762000,-1
d0,stock40,51,35:00.0,40:00.0,,23000,100.0313,100.0313,99.32807,99.85547,99.15227,100.2071,2091000,762000,-1
d0,stock40,52,40:00.0,45:00.0,,22000,99.85547,100.0313,99.32807,99.85547,99.15227,100.2071,2068000,762000,-1
d0,stock40,53,45:00.0,50:00.0,,6000,100.0313,100.0313,99.32807,99.85547,99.15227,100.2071,2046000,762000,-1
d0,stock40,54,50:00.0,55:00.0,,10000,100.0313,100.0313,99.32807,99.85547,99.15227,100.2071,2040000,762000,-1
d0,stock40,55,55:00.0,00:00.0,,180000,99.85547,100.2071,99.32807,99.85547,99.15227,100.2071,2030000,762000,-1
d0,stock40,56,00:00.0,05:00.0,,22000,100.2071,100.2071,99.32807,99.85547,99.15227,100.2071,1850000,762000,-1
d0,stock40,57,05:00.0,10:00.0,,178000,100.0313,100.2071,99.32807,99.85547,99.15227,100.2071,1828000,762000,-1
d0,stock40,58,10:00.0,15:00.0,,43000,100.2071,100.2071,99.32807,99.85547,99.15227,100.2071,1650000,762000,-1
d0,stock40,59,15:00.0,20:00.0,,38000,100.2071,100.2071,99.32807,99.85547,99.15227,100.2071,1607000,762000,-1
d0,stock40,60,20:00.0,25:00.0,,61000,100.2071,100.2071,99.32807,99.85547,99.15227,100.2071,1569000,762000,-1
d0,stock40,61,25:00.0,30:00.0,,76000,100.2071,100.0313,99.32807,99.85547,99.15227,100.2071,1508000,762000,-1
d0,stock40,62,30:00.0,35:00.0,,65000,100.2071,100.2071,99.32807,99.85547,99.15227,100.2071,1432000,762000,-1
d0,stock40,63,35:00.0,40:00.0,,57000,100.2071,100.2071,99.32807,99.85547,99.15227,100.2071,1367000,762000,-1
d0,stock40,64,40:00.0,45:00.0,,77000,100.2071,100.0313,99.32807,99.85547,99.15227,100.2071,1310000,762000,-1
d0,stock40,65,45:00.0,50:00.0,,54000,100.2071,100.2071,99.32807,99.85547,99.15227,100.2071,1233000,762000,-1
d0,stock40,66,50:00.0,55:00.0,,69000,100.0313,100.0313,99.32807,99.85547,99.15227,100.2071,1179000,762000,-1
d0,stock40,67,55:00.0,00:00.0,,348000,100.2071,100.2071,99.32807,99.85547,99.15227,100.2071,1110000,762000,-1
d0,stock40,68,00:00.0,10:00.0,CloseAuction,762000,99.85547,99.85547,99.32807,99.85547,99.15227,100.2071,762000,762000,-1
d0,stock41,1,00:00.0,30:00.0,OpenAuction,32000,100.4742,100.4742,100.4742,99.56078,98.41903,100.9309,13542000,368000,-1
d0,stock41,2,30:00.0,35:00.0,,298000,100.0175,100.4742,100.4742,99.56078,98.41903,100.9309,13510000,368000,-1
d0,stock41,3,35:00.0,40:00.0,,680000,100.7025,100.7025,100.4742,99.56078,98.41903,100.9309,13212000,368000,-1
d0,stock41,4,40:00.0,45:00.0,,352000,100.4742,100.0175,100.4742,99.56078,98.41903,100.9309,12532000,368000,-1
d0,stock41,5,45:00.0,50:00.0,,128000,100.0175,100.2458,100.4742,99.56078,98.41903,100.9309,12180000,368000,-1
d0,stock41,6,50:00.0,55:00.0,,198000,100.2458,100.2458,100.4742,99.56078,98.41903,100.9309,12052000,368000,-1
d0,stock41,7,55:00.0,00:00.0,,118000,100.2458,100.7025,100.4742,99.56078,98.41903,100.9309,11854000,368000,-1
d0,stock41,8,00:00.0,05:00.0,,348000,100.7025,100.4742,100.4742,99.56078,98.41903,100.9309,11736000,368000,-1
d0,stock41,9,05:00.0,10:00.0,,58000,100.4742,100.2458,100.4742,99.56078,98.41903,100.9309,11388000,368000,-1
d0,stock41,10,10:00.0,15:00.0,,124000,100.2458,100.4742,100.4742,99.56078,98.41903,100.9309,11330000,368000,-1
d0,stock41,11,15:00.0,20:00.0,,122000,100.4742,100.2458,100.4742,99.56078,98.41903,100.9309,11206000,368000,-1
d0,stock41,12,20:00.0,25:00.0,,108000,100.4742,100.7025,100.4742,99.56078,98.41903,100.9309,11084000,368000,-1
d0,stock41,13,25:00.0,30:00.0,,140000,100.4742,100.4742,100.4742,99.56078,98.41903,100.9309,10976000,368000,-1
d0,stock41,14,30:00.0,35:00.0,,494000,100.4742,100.9309,100.4742,99.56078,98.41903,100.9309,10836000,368000,-1
d0,stock41,15,35:00.0,40:00.0,,108000,100.4742,100.2458,100.4742,99.56078,98.41903,100.9309,10342000,368000,-1
d0,stock41,16,40:00.0,45:00.0,,172000,100.4742,100.4742,100.4742,99.56078,98.41903,100.9309,10234000,368000,-1
d0,stock41,17,45:00.0,50:00.0,,94000,100.4742,100.4742,100.4742,99.56078,98.41903,100.9309,10062000,368000,-1
d0,stock41,18,50:00.0,55:00.0,,532000,100.4742,100.4742,100.4742,99.56078,98.41903,100.9309,9968000,368000,-1
d0,stock41,19,55:00.0,00:00.0,,328000,100.2458,100.0175,100.4742,99.56078,98.41903,100.9309,9436000,368000,-1
d0,stock41,20,00:00.0,05:00.0,,44000,99.78913,99.78913,100.4742,99.56078,98.41903,100.9309,9108000,368000,-1
d0,stock41,21,05:00.0,10:00.0,,242000,99.78913,99.10408,100.4742,99.56078,98.41903,100.9309,9064000,368000,-1
d0,stock41,22,10:00.0,15:00.0,,716000,99.10408,99.78913,100.4742,99.56078,98.41903,100.9309,8822000,368000,-1
d0,stock41,23,15:00.0,20:00.0,,60000,99.78913,99.78913,100.4742,99.56078,98.41903,100.9309,8106000,368000,-1
d0,stock41,24,20:00.0,25:00.0,,252000,99.56078,99.78913,100.4742,99.56078,98.41903,100.9309,8046000,368000,-1
d0,stock41,25,25:00.0,30:00.0,,78000,99.78913,99.56078,100.4742,99.56078,98.41903,100.9309,7794000,368000,-1
d0,stock41,26,30:00.0,35:00.0,,146000,100.0175,99.78913,100.4742,99.56078,98.41903,100.9309,7716000,368000,-1
d0,stock41,27,35:00.0,40:00.0,,290000,100.4742,100.0175,100.4742,99.56078,98.41903,100.9309,7570000,368000,-1
d0,stock41,28,40:00.0,45:00.0,,50000,100.0175,100.0175,100.4742,99.56078,98.41903,100.9309,7280000,368000,-1
d0,stock41,29,45:00.0,50:00.0,,6000,100.2458,100.2458,100.4742,99.56078,98.41903,100.9309,7230000,368000,-1
d0,stock41,30,50:00.0,55:00.0,,48000,100.0175,100.0175,100.4742,99.56078,98.41903,100.9309,7224000,368000,-1
d0,stock41,31,55:00.0,00:00.0,,10000,100.0175,100.0175,100.4742,99.56078,98.41903,100.9309,7176000,368000,-1
d0,stock41,32,00:00.0,05:00.0,,514000,100.0175,100.2458,100.4742,99.56078,98.41903,100.9309,7166000,368000,-1
d0,stock41,33,05:00.0,10:00.0,,178000,100.2458,100.4742,100.4742,99.56078,98.41903,100.9309,6652000,368000,-1
d0,stock41,34,10:00.0,15:00.0,,92000,100.0175,100.4742,100.4742,99.56078,98.41903,100.9309,6474000,368000,-1
d0,stock41,35,15:00.0,20:00.0,,40000,100.0175,100.0175,100.4742,99.56078,98.41903,100.9309,6382000,368000,-1
d0,stock41,36,20:00.0,25:00.0,,162000,100.0175,99.78913,100.4742,99.56078,98.41903,100.9309,6342000,368000,-1
d0,stock41,37,25:00.0,30:00.0,,182000,99.78913,99.56078,100.4742,99.56078,98.41903,100.9309,6180000,368000,-1
d0,stock41,38,30:00.0,35:00.0,,164000,99.33243,99.33243,100.4742,99.56078,98.41903,100.9309,5998000,368000,-1
d0,stock41,39,35:00.0,40:00.0,,4000,99.33243,99.33243,100.4742,99.56078,98.41903,100.9309,5834000,368000,-1
d0,stock41,40,40:00.0,45:00.0,,226000,99.56078,100.2458,100.4742,99.56078,98.41903,100.9309,5830000,368000,-1
d0,stock41,41,45:00.0,50:00.0,,42000,100.2458,100.0175,100.4742,99.56078,98.41903,100.9309,5604000,368000,-1
d0,stock41,42,50:00.0,55:00.0,,72000,100.0175,100.0175,100.4742,99.56078,98.41903,100.9309,5562000,368000,-1
d0,stock41,43,55:00.0,00:00.0,,6000,100.0175,100.0175,100.4742,99.56078,98.41903,100.9309,5490000,368000,-1
d0,stock41,44,00:00.0,05:00.0,,28000,99.56078,99.78913,100.4742,99.56078,98.41903,100.9309,5484000,368000,-1
d0,stock41,45,05:00.0,10:00.0,,466000,99.78913,100.0175,100.4742,99.56078,98.41903,100.9309,5456000,368000,-1
d0,stock41,46,10:00.0,15:00.0,,320000,99.56078,99.78913,100.4742,99.56078,98.41903,100.9309,4990000,368000,-1
d0,stock41,47,15:00.0,20:00.0,,226000,99.78913,100.0175,100.4742,99.56078,98.41903,100.9309,4670000,368000,-1
d0,stock41,48,20:00.0,25:00.0,,28000,99.33243,99.78913,100.4742,99.56078,98.41903,100.9309,4444000,368000,-1
d0,stock41,49,25:00.0,30:00.0,,36000,99.33243,100.0175,100.4742,99.56078,98.41903,100.9309,4416000,368000,-1
d0,stock41,50,30:00.0,35:00.0,,18000,100.0175,100.0175,100.4742,99.56078,98.41903,100.9309,4380000,368000,-1
d0,stock41,51,35:00.0,40:00.0,,106000,100.0175,100.0175,100.4742,99.56078,98.41903,100.9309,4362000,368000,-1
d0,stock41,52,40:00.0,45:00.0,,588000,100.0175,100.0175,100.4742,99.56078,98.41903,100.9309,4256000,368000,-1
d0,stock41,53,45:00.0,50:00.0,,14000,99.56078,100.0175,100.4742,99.56078,98.41903,100.9309,3668000,368000,-1
d0,stock41,54,50:00.0,55:00.0,,28000,100.0175,100.0175,100.4742,99.56078,98.41903,100.9309,3654000,368000,-1
d0,stock41,55,55:00.0,00:00.0,,2000,100.0175,100.0175,100.4742,99.56078,98.41903,100.9309,3626000,368000,-1
d0,stock41,56,00:00.0,05:00.0,,78000,99.78913,100.0175,100.4742,99.56078,98.41903,100.9309,3624000,368000,-1
d0,stock41,57,05:00.0,10:00.0,,114000,100.0175,100.0175,100.4742,99.56078,98.41903,100.9309,3546000,368000,-1
d0,stock41,58,10:00.0,15:00.0,,18000,100.0175,100.0175,100.4742,99.56078,98.41903,100.9309,3432000,368000,-1
d0,stock41,59,15:00.0,20:00.0,,226000,99.78913,100.2458,100.4742,99.56078,98.41903,100.9309,3414000,368000,-1
d0,stock41,60,20:00.0,25:00.0,,54000,99.78913,100.0175,100.4742,99.56078,98.41903,100.9309,3188000,368000,-1
d0,stock41,61,25:00.0,30:00.0,,114000,99.78913,99.56078,100.4742,99.56078,98.41903,100.9309,3134000,368000,-1
d0,stock41,62,30:00.0,35:00.0,,154000,99.56078,99.78913,100.4742,99.56078,98.41903,100.9309,3020000,368000,-1
d0,stock41,63,35:00.0,40:00.0,,1018000,99.78913,100.7025,100.4742,99.56078,98.41903,100.9309,2866000,368000,-1
d0,stock41,64,40:00.0,45:00.0,,186000,100.4742,100.7025,100.4742,99.56078,98.41903,100.9309,1848000,368000,-1
d0,stock41,65,45:00.0,50:00.0,,432000,100.4742,100.0175,100.4742,99.56078,98.41903,100.9309,1662000,368000,-1
d0,stock41,66,50:00.0,55:00.0,,118000,100.0175,100.2458,100.4742,99.56078,98.41903,100.9309,1230000,368000,-1
d0,stock41,67,55:00.0,00:00.0,,744000,100.0175,99.78913,100.4742,99.56078,98.41903,100.9309,1112000,368000,-1
d0,stock41,68,00:00.0,10:00.0,CloseAuction,368000,99.56078,99.56078,100.4742,99.56078,98.41903,100.9309,368000,368000,-1
d0,stock42,1,00:00.0,30:00.0,OpenAuction,8000,99.82485,99.82485,99.82485,99.44384,99.44384,100.5869,6778000,420000,0
d0,stock42,2,30:00.0,35:00.0,,188000,100.0154,100.3964,99.82485,99.44384,99.44384,100.5869,6770000,420000,0
d0,stock42,3,35:00.0,40:00.0,,54000,100.2059,100.2059,99.82485,99.44384,99.44384,100.5869,6582000,420000,0
d0,stock42,4,40:00.0,45:00.0,,46000,100.0154,100.5869,99.82485,99.44384,99.44384,100.5869,6528000,420000,0
d0,stock42,5,45:00.0,50:00.0,,10000,100.3964,100.2059,99.82485,99.44384,99.44384,100.5869,6482000,420000,0
d0,stock42,6,50:00.0,55:00.0,,30000,100.2059,100.2059,99.82485,99.44384,99.44384,100.5869,6472000,420000,0
d0,stock42,7,55:00.0,00:00.0,,18000,100.2059,100.3964,99.82485,99.44384,99.44384,100.5869,6442000,420000,0
d0,stock42,8,00:00.0,05:00.0,,22000,100.3964,100.3964,99.82485,99.44384,99.44384,100.5869,6424000,420000,0
d0,stock42,9,05:00.0,10:00.0,,84000,100.2059,100.0154,99.82485,99.44384,99.44384,100.5869,6402000,420000,0
d0,stock42,10,10:00.0,15:00.0,,2000,100.2059,100.2059,99.82485,99.44384,99.44384,100.5869,6318000,420000,0
d0,stock42,11,15:00.0,20:00.0,,22000,100.0154,100.2059,99.82485,99.44384,99.44384,100.5869,6316000,420000,0
d0,stock42,12,20:00.0,25:00.0,,12000,100.2059,100.3964,99.82485,99.44384,99.44384,100.5869,6294000,420000,0
d0,stock42,13,25:00.0,30:00.0,,,,,99.82485,99.44384,99.44384,100.5869,6282000,420000,0
d0,stock42,14,30:00.0,35:00.0,,,,,99.82485,99.44384,99.44384,100.5869,6282000,420000,0
d0,stock42,15,35:00.0,40:00.0,,,,,99.82485,99.44384,99.44384,100.5869,6282000,420000,0
d0,stock42,16,40:00.0,45:00.0,,,,,99.82485,99.44384,99.44384,100.5869,6282000,420000,0
d0,stock42,17,45:00.0,50:00.0,,24000,100.3964,100.3964,99.82485,99.44384,99.44384,100.5869,6282000,420000,0
d0,stock42,18,50:00.0,55:00.0,,42000,100.3964,100.3964,99.82485,99.44384,99.44384,100.5869,6258000,420000,0
d0,stock42,19,55:00.0,00:00.0,,28000,100.2059,100.2059,99.82485,99.44384,99.44384,100.5869,6216000,420000,0
d0,stock42,20,00:00.0,05:00.0,,98000,100.2059,100.5869,99.82485,99.44384,99.44384,100.5869,6188000,420000,0
d0,stock42,21,05:00.0,10:00.0,,24000,100.3964,100.5869,99.82485,99.44384,99.44384,100.5869,6090000,420000,0
d0,stock42,22,10:00.0,15:00.0,,,,,99.82485,99.44384,99.44384,100.5869,6066000,420000,0
d0,stock42,23,15:00.0,20:00.0,,8000,100.2059,100.5869,99.82485,99.44384,99.44384,100.5869,6066000,420000,0
d0,stock42,24,20:00.0,25:00.0,,6000,100.3964,100.2059,99.82485,99.44384,99.44384,100.5869,6058000,420000,0
d0,stock42,25,25:00.0,30:00.0,,28000,100.3964,100.5869,99.82485,99.44384,99.44384,100.5869,6052000,420000,0
d0,stock42,26,30:00.0,35:00.0,,42000,100.5869,100.5869,99.82485,99.44384,99.44384,100.5869,6024000,420000,0
d0,stock42,27,35:00.0,40:00.0,,14000,100.5869,100.3964,99.82485,99.44384,99.44384,100.5869,5982000,420000,0
d0,stock42,28,40:00.0,45:00.0,,8000,100.5869,100.5869,99.82485,99.44384,99.44384,100.5869,5968000,420000,0
d0,stock42,29,45:00.0,50:00.0,,20000,100.5869,100.5869,99.82485,99.44384,99.44384,100.5869,5960000,420000,0
d0,stock42,30,50:00.0,55:00.0,,4000,100.5869,100.3964,99.82485,99.44384,99.44384,100.5869,5940000,420000,0
d0,stock42,31,55:00.0,00:00.0,,,,,99.82485,99.44384,99.44384,100.5869,5936000,420000,0
d0,stock42,32,00:00.0,05:00.0,,44000,100.5869,100.5869,99.82485,99.44384,99.44384,100.5869,5936000,420000,0
d0,stock42,33,05:00.0,10:00.0,,40000,100.5869,100.3964,99.82485,99.44384,99.44384,100.5869,5892000,420000,0
d0,stock42,34,10:00.0,15:00.0,,26000,100.5869,100.3964,99.82485,99.44384,99.44384,100.5869,5852000,420000,0
d0,stock42,35,15:00.0,20:00.0,,10000,100.3964,100.3964,99.82485,99.44384,99.44384,100.5869,5826000,420000,0
d0,stock42,36,20:00.0,25:00.0,,6000,100.3964,100.3964,99.82485,99.44384,99.44384,100.5869,5816000,420000,0
d0,stock42,37,25:00.0,30:00.0,,178000,100.3964,100.3964,99.82485,99.44384,99.44384,100.5869,5810000,420000,0
d0,stock42,38,30:00.0,35:00.0,,70000,100.2059,100.0154,99.82485,99.44384,99.44384,100.5869,5632000,420000,0
d0,stock42,39,35:00.0,40:00.0,,68000,100.0154,100.0154,99.82485,99.44384,99.44384,100.5869,5562000,420000,0
d0,stock42,40,40:00.0,45:00.0,,58000,100.0154,100.0154,99.82485,99.44384,99.44384,100.5869,5494000,420000,0
d0,stock42,41,45:00.0,50:00.0,,10000,100.2059,100.0154,99.82485,99.44384,99.44384,100.5869,5436000,420000,0
d0,stock42,42,50:00.0,55:00.0,,162000,100.0154,100.2059,99.82485,99.44384,99.44384,100.5869,5426000,420000,0
d0,stock42,43,55:00.0,00:00.0,,114000,100.0154,100.3964,99.82485,99.44384,99.44384,100.5869,5264000,420000,0
d0,stock42,44,00:00.0,05:00.0,,24000,100.2059,100.0154,99.82485,99.44384,99.44384,100.5869,5150000,420000,0
d0,stock42,45,05:00.0,10:00.0,,104000,100.0154,100.0154,99.82485,99.44384,99.44384,100.5869,5126000,420000,0
d0,stock42,46,10:00.0,15:00.0,,50000,100.0154,100.2059,99.82485,99.44384,99.44384,100.5869,5022000,420000,0
d0,stock42,47,15:00.0,20:00.0,,36000,100.2059,100.0154,99.82485,99.44384,99.44384,100.5869,4972000,420000,0
d0,stock42,48,20:00.0,25:00.0,,52000,100.2059,100.0154,99.82485,99.44384,99.44384,100.5869,4936000,420000,0
d0,stock42,49,25:00.0,30:00.0,,36000,100.0154,100.0154,99.82485,99.44384,99.44384,100.5869,4884000,420000,0
d0,stock42,50,30:00.0,35:00.0,,76000,100.2059,100.0154,99.82485,99.44384,99.44384,100.5869,4848000,420000,0
d0,stock42,51,35:00.0,40:00.0,,20000,100.0154,100.2059,99.82485,99.44384,99.44384,100.5869,4772000,420000,0
d0,stock42,52,40:00.0,45:00.0,,90000,100.2059,100.0154,99.82485,99.44384,99.44384,100.5869,4752000,420000,0
d0,stock42,53,45:00.0,50:00.0,,28000,100.0154,100.0154,99.82485,99.44384,99.44384,100.5869,4662000,420000,0
d0,stock42,54,50:00.0,55:00.0,,12000,100.0154,100.0154,99.82485,99.44384,99.44384,100.5869,4634000,420000,0
d0,stock42,55,55:00.0,00:00.0,,70000,100.0154,100.0154,99.82485,99.44384,99.44384,100.5869,4622000,420000,0
d0,stock42,56,00:00.0,05:00.0,,48000,100.3964,100.0154,99.82485,99.44384,99.44384,100.5869,4552000,420000,0
d0,stock42,57,05:00.0,10:00.0,,12000,100.0154,100.2059,99.82485,99.44384,99.44384,100.5869,4504000,420000,0
d0,stock42,58,10:00.0,15:00.0,,24000,100.0154,100.0154,99.82485,99.44384,99.44384,100.5869,4492000,420000,0
d0,stock42,59,15:00.0,20:00.0,,64000,100.0154,100.0154,99.82485,99.44384,99.44384,100.5869,4468000,420000,0
d0,stock42,60,20:00.0,25:00.0,,258000,100.2059,100.2059,99.82485,99.44384,99.44384,100.5869,4404000,420000,0
d0,stock42,61,25:00.0,30:00.0,,20000,100.0154,100.2059,99.82485,99.44384,99.44384,100.5869,4146000,420000,0
d0,stock42,62,30:00.0,35:00.0,,924000,100.0154,100.2059,99.82485,99.44384,99.44384,100.5869,4126000,420000,0
d0,stock42,63,35:00.0,40:00.0,,568000,100.0154,100.2059,99.82485,99.44384,99.44384,100.5869,3202000,420000,0
d0,stock42,64,40:00.0,45:00.0,,790000,100.2059,99.82485,99.82485,99.44384,99.44384,100.5869,2634000,420000,0
d0,stock42,65,45:00.0,50:00.0,,404000,99.82485,99.63435,99.82485,99.44384,99.44384,100.5869,1844000,420000,0
d0,stock42,66,50:00.0,55:00.0,,754000,99.44384,99.63435,99.82485,99.44384,99.44384,100.5869,1440000,420000,0
d0,stock42,67,55:00.0,00:00.0,,266000,99.63435,99.44384,99.82485,99.44384,99.44384,100.5869,686000,420000,0
d0,stock42,68,00:00.0,10:00.0,CloseAuction,420000,99.44384,99.44384,99.82485,99.44384,99.44384,100.5869,420000,420000,0
d0,stock43,1,00:00.0,30:00.0,OpenAuction,82500,98.19166,98.19166,98.19166,101.3738,98.19166,101.3738,32898000,1421000,0
d0,stock43,2,30:00.0,35:00.0,,918000,98.19166,99.10084,98.19166,101.3738,98.19166,101.3738,32815500,1421000,0
d0,stock43,3,35:00.0,40:00.0,,218000,99.10084,99.10084,98.19166,101.3738,98.19166,101.3738,31897500,1421000,0
d0,stock43,4,40:00.0,45:00.0,,745500,99.10084,99.10084,98.19166,101.3738,98.19166,101.3738,31679500,1421000,0
d0,stock43,5,45:00.0,50:00.0,,483000,98.64625,99.10084,98.19166,101.3738,98.19166,101.3738,30934000,1421000,0
d0,stock43,6,50:00.0,55:00.0,,1032000,99.55543,99.10084,98.19166,101.3738,98.19166,101.3738,30451000,1421000,0
d0,stock43,7,55:00.0,00:00.0,,1747500,99.10084,99.10084,98.19166,101.3738,98.19166,101.3738,29419000,1421000,0
d0,stock43,8,00:00.0,05:00.0,,138000,99.10084,99.10084,98.19166,101.3738,98.19166,101.3738,27671500,1421000,0
d0,stock43,9,05:00.0,10:00.0,,142000,99.10084,99.10084,98.19166,101.3738,98.19166,101.3738,27533500,1421000,0
d0,stock43,10,10:00.0,15:00.0,,1000,99.55543,99.55543,98.19166,101.3738,98.19166,101.3738,27391500,1421000,0
d0,stock43,11,15:00.0,20:00.0,,57000,99.10084,99.55543,98.19166,101.3738,98.19166,101.3738,27390500,1421000,0
d0,stock43,12,20:00.0,25:00.0,,109500,99.10084,99.55543,98.19166,101.3738,98.19166,101.3738,27333500,1421000,0
d0,stock43,13,25:00.0,30:00.0,,4000,99.10084,99.55543,98.19166,101.3738,98.19166,101.3738,27224000,1421000,0
d0,stock43,14,30:00.0,35:00.0,,183000,99.10084,98.64625,98.19166,101.3738,98.19166,101.3738,27220000,1421000,0
d0,stock43,15,35:00.0,40:00.0,,638000,99.10084,99.10084,98.19166,101.3738,98.19166,101.3738,27037000,1421000,0
d0,stock43,16,40:00.0,45:00.0,,89000,99.10084,99.55543,98.19166,101.3738,98.19166,101.3738,26399000,1421000,0
d0,stock43,17,45:00.0,50:00.0,,7500,99.10084,99.10084,98.19166,101.3738,98.19166,101.3738,26310000,1421000,0
d0,stock43,18,50:00.0,55:00.0,,117000,99.10084,99.10084,98.19166,101.3738,98.19166,101.3738,26302500,1421000,0
d0,stock43,19,55:00.0,00:00.0,,4000,99.55543,99.55543,98.19166,101.3738,98.19166,101.3738,26185500,1421000,0
d0,stock43,20,00:00.0,05:00.0,,1500,99.10084,99.55543,98.19166,101.3738,98.19166,101.3738,26181500,1421000,0
